week_number,reward_card_nbr,sales
24,83591227,131.01
24,10480373,311.50
24,10822682,225.18
24,51701371,217.07
24,16382181,76.48
24,11709275,178.38
24,14705104,72.28
24,95756728,230.35
24,26567338,5.46
24,12689155,92.90
24,7644180,122.91
24,47476347,128.44
24,95287249,308.83
24,7680550,153.74
24,11328085,229.92
24,14628618,202.01
24,11398923,187.99
24,13361636,9.57
24,10131940,52.96
24,64479704,75.44
24,95825259,19.70
24,8014265,351.53
24,13946111,201.26
24,12293473,135.73
24,42047474,146.77
24,13917866,312.94
24,14386598,151.69
24,9336792,101.17
24,15180194,227.81
24,62252141,343.46
24,13596141,94.95
24,30287807,309.97
24,96773296,52.52
24,20233497,255.75
24,8642415,88.84
24,14144787,198.55
24,14113083,454.27
24,34571048,111.89
24,12528350,147.45
24,27960464,59.39
24,33890523,169.05
24,77125240,282.22
24,72917469,194.58
24,11475056,376.52
24,13214144,143.65
24,11986392,11.34
24,24649432,268.04
24,7716508,320.22
24,43203566,83.00
24,58599396,198.68
24,12216665,194.81
24,10385507,344.37
24,47082713,68.70
24,10150186,261.95
24,15039702,358.27
24,10274339,673.02
24,15513379,64.98
24,10663766,252.90
24,15139672,80.23
24,15111949,246.71
24,11871360,306.83
24,14885874,482.78
24,82288729,194.33
24,8917824,17.67
24,58181182,9.05
24,8603554,277.10
24,11129756,236.16
24,10099596,81.00
24,33734337,82.66
24,10889877,24.73
24,42594925,149.87
24,60750908,62.37
24,12260249,40.37
24,9513063,220.01
24,8129746,51.21
24,11305305,201.53
24,10542779,88.62
24,7842921,38.78
24,13082627,367.35
24,41326464,65.63
24,13876570,47.02
24,28606635,100.00
24,33711387,96.54
24,10280762,50.78
24,14401465,55.58
24,73057965,13.78
24,15322522,329.08
24,41765708,124.53
24,13690794,50.15
24,22879483,41.95
24,94658112,147.07
24,11791653,512.17
24,11187006,89.44
24,64904051,44.22
24,8509351,81.94
24,13076613,807.53
24,96415899,290.37
24,12781732,244.68
24,14311432,184.83
24,13372518,223.51
24,76924992,195.38
24,96833578,81.98
24,85038455,70.89
24,15301992,213.24
24,10491228,61.64
24,45720429,176.61
24,9768118,110.92
24,80718879,118.63
24,17755929,63.69
24,9887196,39.51
24,25396152,145.22
24,54019411,90.59
24,97328619,173.28
24,11061539,241.21
24,56277048,113.69
24,68946006,199.94
24,10124859,168.40
24,8539501,73.48
24,15391463,93.86
24,34041435,248.68
24,84789910,24.25
24,88904439,516.05
24,68050000,46.13
24,13011038,315.56
24,10452341,123.83
24,9388975,161.18
24,10270468,87.88
24,15179601,29.81
24,25831661,90.20
24,46483648,93.30
24,11918805,96.19
24,17838818,43.94
24,44986623,72.09
24,38366977,242.59
24,10338530,172.22
24,54009701,185.37
24,9098281,683.75
24,96879672,174.79
24,15991649,46.13
24,7855317,68.48
24,20006443,156.81
24,13363690,12.84
24,10439309,223.79
24,10631993,69.57
24,12625425,129.42
24,32196813,431.28
24,27454941,64.84
24,9905246,169.00
24,11378986,109.11
24,31029739,200.04
24,56404091,78.74
24,83682554,60.54
24,45446446,415.60
24,7855782,170.31
24,78918191,212.53
24,13746267,398.09
24,11066388,132.32
24,90405866,127.33
24,17665913,127.20
24,85069977,44.12
24,11878110,6.17
24,13536772,326.11
24,42720094,282.75
24,15835297,17.38
24,53564215,392.91
24,30060925,107.03
24,52045824,287.15
24,67539320,18.06
24,13699677,37.05
24,89204278,165.88
24,14120829,181.49
24,13761190,160.66
24,20412094,105.55
24,14896803,219.52
24,10879313,33.33
24,74854791,49.48
24,13127251,49.15
24,8697712,25.87
24,9487654,36.68
24,90492670,89.70
24,10079019,264.66
24,7836002,12.83
24,12931175,218.34
24,24697799,69.32
24,8252389,39.55
24,97706227,291.71
24,8405925,57.40
24,8575308,84.36
24,98227966,52.93
24,11037027,149.98
24,16702508,34.98
24,9863244,198.21
24,11619496,26.84
24,15384077,226.81
24,63040027,154.61
24,12818467,30.11
24,13089683,18.97
24,37692785,43.81
24,11908900,188.41
24,10595020,141.93
24,9446064,404.88
24,65660101,40.68
24,18953840,25.29
24,9838627,25.37
24,16261259,41.99
24,9932753,51.07
24,11312303,618.19
24,67103224,71.46
24,48379390,163.89
24,14458372,358.27
24,13847146,20.53
24,17433108,99.80
24,30290233,46.34
24,8868891,283.55
24,11028917,229.95
24,7637615,122.66
24,24800209,48.14
24,17317758,155.00
24,15109685,412.07
24,9949103,287.91
24,10876442,109.52
24,12688955,28.18
24,74627160,5.27
24,52249813,84.58
24,72723015,352.16
24,9621493,62.58
24,73787395,90.49
24,13401420,413.34
24,22673407,167.34
24,76758165,62.62
24,59578041,20.34
24,13249253,2.98
24,77956790,297.94
24,27062280,123.26
24,71708339,459.05
24,29662579,48.13
24,54367865,100.35
24,47444289,257.93
24,10674107,190.80
24,12361013,78.04
24,42587399,345.76
24,73173339,114.65
24,9816405,24.58
24,13261671,206.87
24,8044200,131.64
24,11739517,181.15
24,8728067,9.00
24,47092708,149.90
24,12879963,117.65
24,74294074,568.12
24,9826089,193.60
24,72818440,177.06
24,12940525,19.23
24,73900818,7.96
24,14910291,224.90
24,44091192,78.00
24,87041096,464.92
24,24600014,153.68
24,10196584,53.89
24,32634416,246.31
24,24757568,106.90
24,94913435,22.08
24,15944131,283.19
24,11972621,43.63
24,69108959,120.80
24,7547624,221.22
24,10107347,154.41
24,23908114,5.67
24,13189863,59.07
24,18392685,150.89
24,8163178,116.77
24,11558116,30.44
24,19974017,36.85
24,12206172,139.71
24,43311575,2.14
24,15435646,236.85
24,14733308,55.06
24,71303070,140.96
24,39828863,193.98
24,46259511,3.48
24,15253915,240.23
24,29540249,145.53
24,93757878,161.93
24,10023520,147.66
24,7839725,170.96
24,47556779,124.82
24,13662632,95.01
24,11109517,449.69
24,86727147,104.47
24,42174873,53.86
24,15969350,820.94
24,7704744,302.46
24,62136764,63.18
24,10579353,88.65
24,12160897,312.00
24,84686600,279.10
24,98710509,126.00
24,54092527,178.09
24,11740164,3243.94
24,10636095,268.37
24,90229447,33.99
24,51078713,450.06
24,61430343,9.88
24,78749084,129.06
24,32391544,45.86
24,83064129,212.81
24,13108881,307.92
24,15504309,269.38
24,15420725,54.27
24,54476283,310.53
24,60554947,310.24
24,12368973,139.96
24,64310721,23.93
24,10223493,165.34
24,11674445,119.93
24,13224731,213.09
24,13113626,137.10
24,15679701,40.62
24,10059409,9.01
24,82503408,75.04
24,101875457,28.11
24,44530388,25.66
24,57408432,354.79
24,11073633,58.28
24,13742128,199.28
24,31449475,213.17
24,9486307,22.58
24,8768248,232.84
24,11962403,137.57
24,14552601,177.45
24,31756837,187.12
24,72729563,12.44
24,14059264,169.54
24,45884115,74.87
24,89804291,172.57
24,60968749,311.20
24,23062187,419.21
24,25125185,53.79
24,61370808,165.22
24,11220434,179.43
24,16120930,25.84
24,9519614,195.67
24,28289494,41.67
24,74760810,328.87
24,30929456,19.25
24,48212542,51.31
24,62636973,190.93
24,85213418,271.87
24,14112086,49.05
24,13701706,90.94
24,15054876,114.65
24,13109179,53.70
24,19734769,263.65
24,9307765,181.86
24,8773980,191.14
24,14064796,30.65
24,20332181,57.37
24,30611112,58.39
24,10171951,15.53
24,10241752,61.95
24,29844005,101.58
24,11401123,139.38
24,13341075,58.49
24,79910023,86.45
24,14664880,115.99
24,45854641,163.58
24,55321002,87.27
24,9534372,114.79
24,8278146,120.92
24,53671434,149.59
24,21271588,34.77
24,7999293,131.70
24,8526207,361.29
24,94538763,384.27
24,7623611,563.58
24,66123565,309.18
24,14212326,40.04
24,95514413,53.57
24,15330705,48.53
24,13924032,14.43
24,9788057,197.41
24,13801893,88.23
24,13675934,238.58
24,11803496,134.84
24,67566403,46.14
24,14723773,97.51
24,79314696,148.56
24,52404464,58.36
24,73622081,114.88
24,48558793,24.78
24,13157479,214.00
24,54355513,147.26
24,25028397,189.05
24,94952700,64.70
24,55163180,58.81
24,51593689,291.45
24,14541258,152.01
24,35604052,170.12
24,31436773,152.40
24,12935082,149.32
24,7604084,173.87
24,93684550,155.35
24,20231220,69.29
24,57783303,272.55
24,18051410,12.23
24,10585227,100.95
24,44705022,18.21
24,11814031,103.04
24,20643193,223.67
24,93459195,162.13
24,10586470,55.11
24,86887616,290.03
24,10623320,27.41
24,18196462,9.45
24,12844602,332.02
24,84338155,81.96
24,81593831,200.79
24,14204765,1673.59
24,63795901,261.28
24,14243248,15.82
24,66329312,50.20
24,55767471,305.45
24,65815877,39.94
24,29766157,224.85
24,95062305,266.96
24,98533753,30.89
24,62061799,229.67
24,76502512,46.41
24,64465139,194.20
24,8023892,163.73
24,15385374,111.98
24,10354456,68.38
24,14165482,437.61
24,7623594,11.14
24,16507707,293.99
24,15898070,187.84
24,41167012,164.00
24,67297726,76.81
24,82597826,88.74
24,8860305,206.81
24,43029879,273.51
24,90831711,162.40
24,74432906,108.00
24,8929092,126.26
24,8692458,71.91
24,97412762,6.95
24,98959082,23.43
24,13769019,517.47
24,71678666,146.39
24,11461076,90.25
24,15136088,99.65
24,24820208,154.95
24,41246293,214.09
24,84645610,39.35
24,102024817,50.28
24,64071131,27.38
24,20284825,213.42
24,13649049,70.74
24,33864996,43.34
24,11850050,47.57
24,13530149,35.01
24,74488466,18.21
24,11561066,65.64
24,11636314,38.69
24,10589433,272.71
24,15022294,69.18
24,10536552,293.06
24,76863472,59.69
24,45756394,118.42
24,90259384,43.83
24,8509496,13.07
25,8565423,74.70
25,58255743,344.91
25,12293473,59.63
25,13946111,294.38
25,54270902,55.48
25,13045249,138.45
25,13596141,182.53
25,37447705,305.58
25,22159352,52.14
25,92021291,360.37
25,67514736,142.62
25,9844673,47.70
25,14356788,587.11
25,18296939,34.59
25,68975409,146.91
25,61346698,145.42
25,84885592,242.92
25,7960959,171.55
25,77312109,205.17
25,73613938,190.04
25,46259666,33.53
25,12083833,27.69
25,11121749,30.98
25,17665913,23.58
25,74488466,140.81
25,20284825,259.67
25,11281408,106.06
25,8752441,206.49
25,86827233,255.49
25,88492730,243.01
25,12913019,208.09
25,21324772,59.55
25,23223778,77.53
25,101875457,15.07
25,10310680,34.02
25,24341356,382.01
25,11962403,364.30
25,82503408,23.51
25,11276811,29.29
25,42132200,14.33
25,11740164,1118.96
25,33864996,21.01
25,56277048,230.19
25,15391463,78.23
25,74388726,30.60
25,45191052,146.63
25,15180194,179.74
25,71312420,218.26
25,79510829,51.25
25,28289494,29.29
25,81562495,61.74
25,9519614,6.77
25,10145559,103.28
25,89391333,59.95
25,8199730,7.86
25,62027842,128.19
25,11931553,193.20
25,53877459,145.88
25,11329683,4.97
25,10690280,128.83
25,7903523,11.54
25,54476283,350.68
25,64310721,224.10
25,40069495,213.44
25,55965936,189.82
25,57874164,227.26
25,12094233,39.15
25,11151692,93.79
25,9353642,180.20
25,60554947,214.68
25,79151581,172.66
25,13823174,114.92
25,17753799,354.39
25,98414188,77.79
25,14538858,450.83
25,12276808,177.64
25,11493782,169.13
25,9649442,329.58
25,9756532,163.70
25,78829303,233.68
25,13928642,454.59
25,12931175,243.38
25,15420725,38.50
25,10374425,300.98
25,12194916,39.84
25,13963411,161.65
25,10059409,51.72
25,15679701,8.75
25,10922656,25.66
25,10499426,408.79
25,66992375,112.29
25,11037027,182.96
25,8575308,52.26
25,12206172,222.64
25,73377753,23.38
25,68706964,73.13
25,8490963,149.36
25,63795901,266.43
25,10794913,17.21
25,11174512,42.45
25,77357693,89.04
25,15121704,43.58
25,62908367,99.12
25,14381140,20.78
25,94450609,163.12
25,82212937,42.89
25,12251190,46.33
25,41326464,95.28
25,11523951,248.90
25,7811742,52.48
25,62136764,706.28
25,7704744,203.01
25,76251749,123.39
25,93459195,151.63
25,13076613,246.73
25,85038455,91.49
25,10491228,37.46
25,52709164,55.32
25,94658112,39.72
25,97706227,343.83
25,15969350,452.61
25,13515579,45.11
25,11619496,118.35
25,14413252,156.80
25,90405866,74.63
25,50747104,48.54
25,84686600,101.92
25,24600014,194.77
25,32372507,26.04
25,72818440,283.04
25,87041096,419.81
25,14467230,304.10
25,7839725,183.47
25,47556779,135.38
25,12298318,175.02
25,9932753,62.78
25,13568106,271.97
25,9848616,75.88
25,13701706,104.03
25,8852629,52.90
25,86866047,105.97
25,12067832,75.74
25,10650123,101.14
25,13224731,28.38
25,71303070,100.11
25,83064129,444.49
25,32391544,40.45
25,11199475,444.92
25,8789288,111.90
25,8480685,181.10
25,30060925,80.09
25,88303851,57.63
25,7900364,273.87
25,14796493,777.99
25,44530388,23.46
25,55080020,71.29
25,31129941,133.55
25,8687701,89.13
25,22719786,18.41
25,55881395,167.12
25,13931161,101.25
25,13536772,549.01
25,13699677,129.03
25,89204278,93.62
25,93994544,67.96
25,13500824,215.98
25,9659759,34.12
25,14204765,2002.40
25,92028400,143.65
25,9950095,35.07
25,8406993,495.16
25,22673407,178.75
25,52045824,209.04
25,67539320,175.75
25,41765708,134.74
25,15372549,44.98
25,14590193,359.88
25,11816511,217.49
25,15384077,184.27
25,10385507,121.95
25,95118907,53.89
25,43311099,325.82
25,14836260,254.69
25,22848448,165.43
25,22671850,6.17
25,47947264,181.29
25,18196462,61.75
25,14311432,32.83
25,87983701,122.39
25,42720094,251.96
25,54517034,118.06
25,11187006,144.77
25,12652061,304.52
25,86887616,311.70
25,10623320,8.70
25,16162874,81.07
25,17755929,239.33
25,9188712,100.88
25,59238072,368.17
25,63856621,113.23
25,11026359,228.65
25,61547463,228.32
25,12681339,268.25
25,12305813,185.94
25,63817856,148.98
25,40598203,158.77
25,52933293,84.59
25,8847655,100.72
25,23008759,90.59
25,15033605,17.51
25,8860305,37.05
25,9284507,64.38
25,15898070,99.28
25,12879963,195.12
25,18392685,146.47
25,12678499,109.31
25,79113478,322.63
25,12775862,61.45
25,11461076,108.05
25,94700952,87.25
25,7543443,312.29
25,11013729,140.42
25,13707557,225.60
25,30146247,416.87
25,15521386,10.92
25,14664461,94.55
25,10430875,79.03
25,59803498,12.44
25,8133423,25.52
25,40721735,95.04
25,72461495,128.36
25,75652352,66.86
25,12626724,173.19
25,62069307,259.56
25,28781270,165.70
25,17433108,70.70
25,14458372,130.10
25,87074170,444.65
25,80894125,56.79
25,8956455,133.33
25,8258326,61.46
25,13847146,340.26
25,30290233,65.54
25,38723869,385.11
25,13637858,119.30
25,15630162,24.38
25,14606280,11.82
25,10585227,230.17
25,14500728,69.99
25,44705022,155.31
25,92971043,388.14
25,90874160,160.52
25,20412094,143.96
25,9825558,120.34
25,72723015,179.77
25,19503242,328.33
25,84837977,257.02
25,51612169,215.78
25,82227999,239.69
25,10727387,5.40
25,50785918,153.20
25,14015268,158.01
25,73600201,90.94
25,51229626,93.94
25,87225162,96.42
25,11049895,503.17
25,13219242,98.31
25,97412762,98.55
25,90831711,109.26
25,9996003,164.91
25,11871360,74.02
25,82597826,90.27
25,45459955,136.53
25,51146089,172.69
25,12416969,168.40
25,12009077,51.64
25,37674666,302.54
25,15533736,243.16
25,8700646,216.50
25,9714907,25.17
25,13923568,43.80
25,41411223,74.08
25,68050000,12.93
25,41036709,104.58
25,13716970,274.53
25,40632050,172.26
25,96733482,62.67
25,9949103,189.82
25,15109685,356.91
25,72729563,109.84
25,10876442,191.14
25,74627160,15.92
25,13993321,249.16
25,7637615,77.19
25,24800209,53.53
25,63879251,114.05
25,71317684,122.89
25,42490297,49.84
25,37843254,83.44
25,66718330,132.80
25,88904439,364.35
25,37624563,30.27
25,58721105,153.87
25,77240182,11.65
25,14983131,174.60
25,11561066,40.95
25,11636314,122.72
25,10975279,83.94
25,31449475,65.85
25,40640636,149.04
25,26706733,282.07
25,10674107,138.25
25,73291287,65.30
25,7787431,250.48
25,10079019,195.33
25,90492670,58.47
25,10291171,41.77
25,7638209,183.16
25,27509626,166.57
25,33894891,35.73
25,7843560,83.64
25,11968851,53.99
25,15330705,50.82
25,13924032,37.12
25,8526207,187.06
25,15022294,94.65
25,12361013,100.43
25,53076874,134.14
25,7623611,225.57
25,7999293,155.96
25,10684373,266.27
25,58602154,125.71
25,29863585,106.89
25,71460984,77.21
25,9479321,269.16
25,15011149,166.95
25,11282672,385.55
25,11892528,77.26
25,82338311,234.20
25,14075731,253.09
25,9863244,237.84
25,11061539,99.61
25,25396152,113.63
25,64071131,76.43
25,13415978,149.69
25,8323387,260.35
25,8074051,195.07
25,102024817,56.89
25,16075720,42.83
25,10112332,175.11
25,7863644,234.44
25,68946006,148.57
25,8539501,30.65
25,9838627,146.10
25,11674445,50.03
25,15075327,204.14
25,8509351,76.65
25,63737093,26.27
25,12781732,228.45
25,14552601,93.53
25,11140261,21.29
25,45362544,252.96
25,15367160,322.75
25,54372077,52.96
25,10904815,23.22
25,70823850,177.91
25,72995690,312.03
25,25945919,239.21
25,8190288,70.62
25,40061413,208.85
25,12096291,31.36
25,48071408,106.26
25,80934595,10.91
25,11523306,607.47
25,11315107,63.91
25,44673878,79.50
25,72350459,89.08
25,45540522,158.53
25,71708339,353.76
25,54367865,112.14
25,98132592,176.51
25,15022953,46.36
25,14427003,169.46
25,13012073,196.41
25,9702496,59.16
25,11486310,131.92
25,35305523,11.74
25,48212542,79.65
25,52404464,314.68
25,84381363,433.84
25,10480373,177.63
25,9326832,45.52
25,16365249,24.38
25,26906102,139.06
25,31690049,151.62
25,41167012,303.07
25,45756394,57.45
25,27594176,108.70
25,95514413,112.82
25,7552815,27.60
25,8968879,169.12
25,11739517,126.83
25,8044200,30.02
25,14252062,81.38
25,78749084,189.97
25,11709275,133.91
25,12844602,384.00
25,46161729,342.62
25,35604052,89.79
25,31436773,95.30
25,84338155,74.08
25,93684550,76.85
25,18790829,52.92
25,81889790,126.22
25,16073459,49.48
25,14533582,64.82
25,9453910,245.78
25,13218684,46.47
25,58758207,141.55
25,87001737,222.61
25,7915138,208.80
25,19974017,78.00
25,84645610,404.12
25,65916472,78.68
25,76502512,47.50
25,25581803,196.29
25,15994953,260.01
25,54026282,66.20
25,47092708,175.54
25,74294074,463.76
25,24721660,81.56
25,87264256,98.13
25,36254133,115.30
25,10196584,89.60
25,81053037,207.51
25,10836198,262.20
25,8967190,65.84
25,16261259,233.41
25,73057965,44.36
25,33711387,70.77
25,28606635,148.68
25,71530859,162.26
25,74252332,20.19
25,9665689,185.52
25,10636095,84.65
25,11218687,89.81
25,90229447,46.08
25,10223493,104.20
25,14723773,2.98
25,55273468,142.12
25,9388975,191.52
25,45016676,145.39
25,12904829,230.39
25,8372650,462.82
25,101983104,131.68
25,79251929,74.64
25,15367163,50.73
25,8846235,200.58
25,14131815,31.71
25,13645876,103.74
25,16382181,33.03
25,43128657,153.33
25,24768376,59.99
25,16225467,15.86
25,10452341,196.19
25,13011038,248.15
25,14144787,215.81
25,37385926,149.37
25,87343195,135.35
25,12279062,259.67
25,12203495,106.81
25,18456250,126.57
25,11664411,423.40
25,79091877,85.77
25,13268519,315.48
25,12707928,261.47
25,14498467,121.17
25,13676156,92.36
25,101590340,26.28
25,70195564,35.36
25,47116016,30.83
25,11754084,75.71
25,74207153,130.72
25,15422549,10.84
25,15296597,30.30
25,95940379,351.12
25,81077546,71.20
25,21671065,288.10
25,48379390,102.10
25,8773980,189.38
25,17317758,5.67
25,35481848,182.02
25,12445545,58.49
25,9768118,170.08
25,9887196,27.62
25,80718879,27.78
25,10415196,235.44
25,49411801,152.10
25,8255850,34.00
25,12940525,116.14
25,73900818,94.42
25,8748211,100.56
25,11173720,618.90
25,64465139,418.86
25,12531177,64.30
25,15385374,86.39
25,8036083,163.68
25,30392426,50.19
25,70971352,294.06
25,33258713,28.65
25,14044129,29.73
25,92064982,172.55
25,54019411,103.42
25,45720429,227.61
25,72016109,132.07
25,78693435,150.90
25,50951489,258.18
25,9240635,163.55
25,13704042,51.24
25,101608082,43.04
25,11686614,114.99
25,12086628,64.77
25,55321002,151.30
25,8768248,324.31
25,12936916,382.98
25,15400610,99.75
25,60968749,355.51
25,9980921,226.01
25,85568384,244.24
25,77991513,550.00
25,11305305,114.08
25,97328619,121.32
25,13777074,46.43
25,10742768,22.44
25,95470553,199.27
25,13900070,188.00
25,14779946,89.98
25,68856237,93.95
25,45434999,327.78
25,13189863,165.20
25,93330948,299.18
25,53564215,232.64
25,10637522,36.70
25,59085128,44.69
25,27148651,25.13
25,81258180,69.73
25,14212326,51.90
25,92677043,76.72
25,48558793,8.66
25,40031000,108.09
25,24603643,292.75
25,11850050,115.77
25,7583936,247.22
25,19734769,274.83
25,57783303,138.33
25,32872429,322.90
25,47622964,380.36
25,9282145,245.25
25,13133208,234.90
25,8980824,58.54
25,7605552,105.99
25,94913435,16.91
25,24757568,88.75
25,27062280,47.07
25,83591227,68.57
25,29662579,121.17
25,7716508,398.47
25,24649432,287.51
25,12971134,9.05
25,10586023,161.06
25,9000281,79.03
25,20888219,18.93
25,43583506,284.42
25,11401123,54.73
25,13341075,63.50
25,9307765,18.29
25,12140633,135.22
25,8159524,140.57
25,53671434,90.32
25,9446064,204.83
25,10595020,140.45
25,11669659,142.01
25,73142203,90.00
25,22548145,20.67
25,34236662,16.44
25,12216665,157.90
25,8954340,108.10
25,14885874,253.37
25,58181182,51.67
25,7815998,40.40
25,13671873,37.18
25,12818467,41.21
25,67566403,30.78
25,9610473,120.45
25,80409392,212.90
25,55978482,219.96
25,25831661,137.17
25,82043513,62.86
25,14013388,249.62
25,23062187,229.09
25,25125185,250.74
25,15179601,264.58
25,69108959,130.32
25,11771996,354.90
25,24756788,101.19
25,29844005,121.00
25,9534372,109.61
25,13214144,141.47
25,52249813,98.83
25,73787395,204.50
25,13401420,22.38
25,12935082,164.32
25,74432906,48.71
25,32634416,302.18
25,13249253,20.79
25,9621493,67.55
25,42174873,181.98
25,76758165,180.71
25,59578041,52.28
25,25028397,223.98
25,20231220,68.24
25,45854641,294.91
25,8728067,6.42
25,11328085,365.57
25,84695460,195.21
25,13619225,93.02
25,10124859,265.18
25,79898481,59.31
25,8348499,124.95
25,66123565,264.46
25,94538763,398.74
25,54918826,240.94
25,78965420,361.46
25,59330839,60.85
25,57969027,381.06
25,13973220,41.14
25,8603554,187.81
25,10099596,109.85
25,89833947,53.35
25,10889877,9.20
25,14031188,38.80
25,14243248,200.06
25,95756728,17.47
25,95287249,62.03
25,14628618,152.99
25,12975574,58.27
25,7680550,12.58
25,9606566,179.57
25,64329534,70.89
25,9400947,199.79
25,76863472,270.46
25,10536552,425.06
25,10438512,83.43
25,13361044,16.40
25,79578951,300.24
25,16102683,27.85
25,17575516,142.19
25,28574983,333.51
25,9826089,131.10
25,71947336,167.51
25,10041011,42.05
25,8014265,319.87
25,15568615,22.37
25,64479704,14.48
25,67734100,95.78
25,15054876,30.11
25,13917866,193.05
25,42047474,154.96
25,14664880,13.43
25,37116383,84.20
25,10241752,204.14
25,20233497,372.78
25,96773296,69.44
25,30287807,187.92
25,8564924,92.05
25,101790656,276.40
25,13380776,10.50
25,12528350,116.20
25,12368973,336.23
25,34571048,53.76
25,18418543,250.53
25,27960464,162.46
25,11972621,48.71
25,48495648,191.70
25,10586470,47.08
25,11814031,55.97
25,87730224,589.25
25,12397290,133.92
25,7604084,168.91
25,66329312,142.00
25,27281398,159.89
25,60891949,153.99
25,14427689,84.69
25,13643174,83.65
25,62554568,467.19
25,36770218,130.22
25,92503033,56.79
25,40662297,206.08
25,90476352,99.84
25,13372518,452.35
25,96415899,334.54
25,8917824,126.15
25,76924992,193.50
25,14242323,96.33
25,8163178,137.56
25,72789994,153.43
25,11558116,152.26
25,64348121,106.34
25,23908114,16.57
25,82025907,588.73
25,15253915,300.06
25,11498580,208.80
25,87247513,175.95
25,12883940,24.82
25,11488252,21.87
25,98860992,6.11
25,12767728,93.87
25,43311575,97.41
25,16019560,478.20
25,26182869,355.05
25,10023520,77.10
25,94124150,25.77
25,22879483,129.75
25,10523364,44.43
25,8642415,167.01
25,14941656,95.63
25,25245458,31.72
25,8753185,51.84
25,74627830,153.66
25,23486180,81.95
25,80791100,207.73
25,14471646,388.80
25,60754160,119.93
25,17602171,66.78
25,11329813,76.31
25,10504149,165.20
25,79876820,163.75
25,97384128,96.56
25,82250185,185.50
25,13432216,70.38
25,17798239,35.59
25,23926640,69.44
25,61370808,325.28
25,13109179,267.42
25,9196906,208.80
25,15010580,338.28
25,35882615,128.34
25,11355906,83.63
25,9557525,81.89
25,62085417,137.93
25,85213418,155.02
25,9666513,147.85
25,20332181,74.57
25,10171951,36.75
25,11109517,546.93
25,13251110,176.70
25,10765333,256.24
25,81593831,40.74
25,7547624,218.87
25,25192747,312.28
25,10107347,127.14
25,11991655,119.70
25,15944131,84.21
25,13150038,155.52
25,29766157,137.58
25,60940394,147.04
25,98533753,95.41
25,8667414,86.62
25,9695385,252.48
25,62061799,152.93
25,13113626,163.92
25,9393825,231.77
25,45884115,92.09
25,89804291,68.75
25,76523222,10.40
25,55767471,170.18
25,30363629,212.36
25,43029879,199.11
25,67297726,97.97
25,9404324,95.59
25,41666285,135.46
25,14059264,213.54
25,7623594,45.03
25,16507707,219.39
25,14120829,149.34
25,75444656,216.25
25,9784987,173.40
25,14409869,133.34
25,69564296,428.96
25,10354456,238.96
25,14165482,152.62
25,8422651,155.38
25,8023892,81.65
25,45446446,568.44
25,8929092,172.87
25,16323617,20.92
25,14807961,83.57
25,13769019,418.97
25,13108881,100.03
25,98664211,121.39
25,8560631,91.23
25,12990567,108.73
25,12632089,21.88
25,71678666,135.66
25,56404091,163.20
25,89631295,36.87
25,15136088,136.18
25,96603574,88.66
25,10280482,94.71
25,30070848,68.09
25,10589433,98.55
25,11137187,66.56
25,84243757,108.85
25,38300758,193.77
25,79910023,205.67
25,90187412,13.73
25,24844510,48.18
25,64396245,59.97
25,95273900,144.55
25,78179316,58.99
25,62636973,257.57
25,74760810,284.78
25,58942520,66.56
25,13378416,222.57
25,90827703,128.62
25,19088961,100.20
25,95062305,469.24
25,9818547,14.82
25,94562808,45.38
25,88021108,90.33
25,8843860,338.37
25,29837443,50.99
25,31930648,31.64
25,10144065,61.31
25,12117370,105.41
25,13876570,52.33
25,34028294,78.91
25,12637802,124.52
25,66405204,31.34
25,38268587,58.74
25,10792244,225.01
25,56080247,96.53
25,22569147,293.46
25,16459640,86.83
25,16198568,49.57
25,9487654,41.02
25,77956790,19.72
25,89852851,100.38
25,50083435,230.77
25,63307415,194.67
25,78041519,65.22
25,11845947,99.56
25,7919839,149.81
25,13829884,330.13
25,28988205,52.89
25,9355434,94.36
25,56642570,33.68
25,11960231,223.95
25,10973154,161.05
25,30169458,256.31
25,67471606,138.12
25,25009265,159.48
25,66367670,265.98
25,76119993,48.82
25,36414247,233.99
25,9085314,50.87
25,9345130,10.44
25,31905618,225.93
25,58966081,83.93
25,8699070,266.32
25,43768170,144.90
25,12331932,89.14
25,87003301,325.24
25,89565930,302.58
25,15328984,180.03
25,7803553,85.98
25,59648887,49.89
25,8621924,163.38
25,86727147,160.72
25,23347855,83.90
25,9815117,133.80
25,21463903,165.38
25,10557027,13.38
25,11357607,155.69
25,49811242,300.08
25,12689155,70.52
25,14726587,111.89
25,7658154,73.49
25,15344669,65.02
25,36277263,89.34
25,15111949,244.78
25,9793002,248.41
25,43639769,172.74
25,9788057,54.26
25,7842921,18.41
25,10839360,237.71
25,71562241,44.77
25,13082627,423.17
25,56754631,169.51
25,33695494,335.35
25,38366977,43.05
25,79314696,84.40
25,10879313,131.42
25,21271588,59.81
25,96879672,117.32
25,20006443,25.31
25,12160897,306.04
25,97029547,181.68
25,13801893,82.34
25,11803496,276.35
25,13675934,161.37
25,44986623,153.33
25,9290026,247.22
25,69432760,161.90
25,75079735,31.09
25,59089664,48.06
25,11378986,125.35
25,11582259,14.58
25,84634399,13.18
25,87915955,327.26
25,94952700,73.09
25,12188155,118.50
25,14929846,339.78
25,23110912,324.25
25,11336489,39.17
25,12529063,83.15
25,15184740,244.29
